gene_id,genome_accession,Ce,NC,NOSC
NZ_JAEG01000011.1_105,RS_GCF_000518785,-245.25,1839,-0.1333605220228385
NZ_JAEG01000011.1_106,RS_GCF_000518785,-113.98,898,-0.12692650334075725
NZ_JAEG01000011.1_107,RS_GCF_000518785,-75.98,588,-0.12921768707482995
NZ_JAEG01000011.1_108,RS_GCF_000518785,-439.78,3902,-0.11270630445925166
NZ_JAEG01000011.1_109,RS_GCF_000518785,-65.49,978,-0.06696319018404907
NZ_JAEG01000011.1_110,RS_GCF_000518785,-285.28999999999996,2124,-0.13431732580037664
NZ_JAEG01000011.1_111,RS_GCF_000518785,-31.799999999999997,724,-0.04392265193370165
NZ_JAEG01000011.1_112,RS_GCF_000518785,-163.91,1247,-0.13144346431435444
NZ_JAEG01000011.1_113,RS_GCF_000518785,-139.95,1065,-0.13140845070422535
NZ_JAEG01000011.1_114,RS_GCF_000518785,-221.54000000000002,1940,-0.1141958762886598
NZ_JAEG01000011.1_115,RS_GCF_000518785,-217.91000000000003,1302,-0.16736559139784948
NZ_JAEG01000011.1_116,RS_GCF_000518785,-299.94,1483,-0.20225219150370868
NZ_JAEG01000011.1_117,RS_GCF_000518785,-315.32,2147,-0.14686539357242664
NZ_JAEG01000011.1_118,RS_GCF_000518785,-101.88000000000001,506,-0.20134387351778657
NZ_JAEG01000011.1_119,RS_GCF_000518785,-791.0,5781,-0.13682753848815085
NZ_JAEG01000011.1_120,RS_GCF_000518785,-655.64,5141,-0.12753160863645205
NZ_JAEG01000011.1_121,RS_GCF_000518785,-187.65999999999997,1195,-0.15703765690376567
NZ_JAEG01000011.1_122,RS_GCF_000518785,-303.47999999999996,2556,-0.11873239436619717
NZ_JAEG01000011.1_123,RS_GCF_000518785,-454.97999999999996,4111,-0.11067380199464849
NZ_JAEG01000011.1_124,RS_GCF_000518785,-337.56,2256,-0.14962765957446808
NZ_JAEG01000011.1_125,RS_GCF_000518785,-65.89,404,-0.1630940594059406
NZ_JAEG01000011.1_126,RS_GCF_000518785,-91.97,623,-0.14762439807383626
NZ_JAEG01000011.1_127,RS_GCF_000518785,-129.73999999999998,728,-0.1782142857142857
NZ_JAEG01000011.1_128,RS_GCF_000518785,-461.7900000000001,2885,-0.16006585788561528
NZ_JAEG01000011.1_129,RS_GCF_000518785,-176.03,1225,-0.14369795918367348
NZ_JAEG01000011.1_130,RS_GCF_000518785,-276.86,2592,-0.10681327160493828
NZ_JAEG01000011.1_131,RS_GCF_000518785,-82.31,683,-0.12051244509516838
NZ_JAEG01000011.1_132,RS_GCF_000518785,-168.01000000000002,755,-0.22252980132450334
NZ_JAEG01000011.1_133,RS_GCF_000518785,-111.84,1017,-0.10997050147492626
NZ_JAEG01000011.1_134,RS_GCF_000518785,-293.43,1720,-0.17059883720930233
NZ_JAEG01000011.1_135,RS_GCF_000518785,-82.11,516,-0.15912790697674417
NZ_JAEG01000011.1_136,RS_GCF_000518785,-143.84,1213,-0.11858202802967849
NZ_JAEG01000011.1_137,RS_GCF_000518785,-203.89999999999998,1145,-0.17807860262008732
NZ_JAEG01000011.1_138,RS_GCF_000518785,-133.65,1048,-0.12752862595419848
NZ_JAEG01000011.1_139,RS_GCF_000518785,-89.66999999999999,960,-0.09340624999999998
NZ_JAEG01000011.1_140,RS_GCF_000518785,-108.12,810,-0.13348148148148148
NZ_JAEG01000011.1_141,RS_GCF_000518785,-306.25,2093,-0.14632107023411373
NZ_JAEG01000011.1_142,RS_GCF_000518785,-179.26999999999998,1557,-0.11513808606294154
NZ_JAEG01000011.1_143,RS_GCF_000518785,-379.74,2381,-0.15948761024779504
NZ_JAEG01000011.1_144,RS_GCF_000518785,-367.90999999999997,3062,-0.12015349444807315
NZ_JAEG01000011.1_145,RS_GCF_000518785,-379.78999999999996,3434,-0.11059697146185206
NZ_JAEG01000011.1_146,RS_GCF_000518785,-161.8,1086,-0.14898710865561696
NZ_JAEG01000011.1_147,RS_GCF_000518785,-111.88,714,-0.15669467787114846
NZ_JAEG01000011.1_148,RS_GCF_000518785,-90.10000000000001,913,-0.0986856516976999
NZ_JAEG01000011.1_149,RS_GCF_000518785,-469.33,2132,-0.2201360225140713
NZ_JAEG01000011.1_150,RS_GCF_000518785,-543.9999999999999,3888,-0.139917695473251
NZ_JAEG01000011.1_151,RS_GCF_000518785,-203.74999999999997,1504,-0.1354720744680851
NZ_JAEG01000012.1_1,RS_GCF_000518785,-155.7,1100,-0.14154545454545453
NZ_JAEG01000012.1_2,RS_GCF_000518785,-109.94999999999999,545,-0.20174311926605504
NZ_JAEG01000012.1_3,RS_GCF_000518785,-400.79,1434,-0.27949093444909345
NZ_JAEG01000012.1_4,RS_GCF_000518785,-325.9,2587,-0.125976034016235
NZ_JAEG01000012.1_5,RS_GCF_000518785,-113.81,615,-0.1850569105691057
NZ_JAEG01000012.1_6,RS_GCF_000518785,-104.08,617,-0.16868719611021069
NZ_JAEG01000012.1_7,RS_GCF_000518785,-237.49,870,-0.2729770114942529
NZ_JAEG01000012.1_8,RS_GCF_000518785,-51.879999999999995,450,-0.11528888888888889
NZ_JAEG01000012.1_9,RS_GCF_000518785,-115.88000000000002,729,-0.15895747599451307
NZ_JAEG01000012.1_10,RS_GCF_000518785,-179.69,1351,-0.13300518134715025
NZ_JAEG01000012.1_11,RS_GCF_000518785,6.199999999999999,352,0.017613636363636363
NZ_JAEG01000012.1_12,RS_GCF_000518785,-73.55999999999999,829,-0.08873341375150783
NZ_JAEG01000012.1_13,RS_GCF_000518785,-167.72,1720,-0.09751162790697675
NZ_JAEG01000012.1_14,RS_GCF_000518785,-29.93,528,-0.05668560606060606
NZ_JAEG01000012.1_15,RS_GCF_000518785,-7.210000000000008,1421,-0.005073891625615769
NZ_JAEG01000012.1_16,RS_GCF_000518785,-351.36,3540,-0.0992542372881356
NZ_JAEG01000012.1_17,RS_GCF_000518785,-70.03999999999999,303,-0.23115511551155113
NZ_JAEG01000012.1_18,RS_GCF_000518785,-259.28999999999996,1907,-0.13596748820136337
NZ_JAEG01000012.1_19,RS_GCF_000518785,-209.58,1603,-0.13074235807860263
NZ_JAEG01000012.1_20,RS_GCF_000518785,-267.83,2749,-0.09742815569297926
NZ_JAEG01000012.1_21,RS_GCF_000518785,-235.81,2364,-0.09975042301184434
NZ_JAEG01000012.1_22,RS_GCF_000518785,-281.81,2200,-0.12809545454545454
NZ_JAEG01000012.1_23,RS_GCF_000518785,-63.730000000000004,477,-0.13360587002096436
NZ_JAEG01000012.1_24,RS_GCF_000518785,-325.47,1122,-0.29008021390374333
NZ_JAEG01000012.1_25,RS_GCF_000518785,-105.84,786,-0.13465648854961831
NZ_JAEG01000012.1_26,RS_GCF_000518785,-87.91,241,-0.3647717842323651
NZ_JAEG01000012.1_27,RS_GCF_000518785,-323.30999999999995,994,-0.3252615694164989
NZ_JAEG01000012.1_28,RS_GCF_000518785,-167.86,460,-0.3649130434782609
NZ_JAEG01000012.1_29,RS_GCF_000518785,-49.620000000000005,754,-0.06580901856763927
NZ_JAEG01000012.1_30,RS_GCF_000518785,-757.86,2421,-0.3130359355638166
NZ_JAEG01000012.1_31,RS_GCF_000518785,-253.92000000000002,1292,-0.1965325077399381
NZ_JAEG01000012.1_32,RS_GCF_000518785,-382.22,3104,-0.12313788659793816
NZ_JAEG01000012.1_33,RS_GCF_000518785,-239.38,2172,-0.11021178637200736
NZ_JAEG01000012.1_34,RS_GCF_000518785,-31.699999999999985,460,-0.06891304347826084
NZ_JAEG01000012.1_35,RS_GCF_000518785,-760.86,2208,-0.3445923913043478
NZ_JAEG01000012.1_36,RS_GCF_000518785,-131.73999999999998,858,-0.15354312354312352
NZ_JAEG01000012.1_37,RS_GCF_000518785,-79.9,476,-0.16785714285714287
NZ_JAEG01000012.1_38,RS_GCF_000518785,-562.75,2028,-0.27749013806706113
NZ_JAEG01000012.1_39,RS_GCF_000518785,-235.20999999999998,1839,-0.12790103317020118
NZ_JAEG01000012.1_40,RS_GCF_000518785,-109.34,1433,-0.07630146545708305
NZ_JAEG01000012.1_41,RS_GCF_000518785,-157.97,1146,-0.13784467713787085
NZ_JAEG01000012.1_42,RS_GCF_000518785,-147.9,676,-0.21878698224852072
NZ_JAEG01000012.1_43,RS_GCF_000518785,-170.03,951,-0.17879074658254468
NZ_JAEG01000012.1_44,RS_GCF_000518785,-319.34000000000003,2548,-0.12532967032967035
NZ_JAEG01000012.1_45,RS_GCF_000518785,-185.90999999999997,1111,-0.16733573357335732
NZ_JAEG01000012.1_46,RS_GCF_000518785,-291.38,1941,-0.150118495620814
NZ_JAEG01000012.1_47,RS_GCF_000518785,-399.54,3619,-0.11040066316662062
NZ_JAEG01000012.1_48,RS_GCF_000518785,-209.68,1090,-0.19236697247706422
NZ_JAEG01000012.1_49,RS_GCF_000518785,-55.89000000000001,544,-0.1027389705882353
NZ_JAEG01000012.1_50,RS_GCF_000518785,-165.71999999999997,1240,-0.13364516129032256
NZ_JAEG01000012.1_51,RS_GCF_000518785,-179.39999999999998,1666,-0.1076830732292917
NZ_JAEG01000012.1_52,RS_GCF_000518785,-180.0,990,-0.18181818181818182
NZ_JAEG01000012.1_53,RS_GCF_000518785,-271.58000000000004,1773,-0.15317540891144954
NZ_JAEG01000012.1_54,RS_GCF_000518785,-71.14999999999999,1366,-0.05208638360175695
NZ_JAEG01000012.1_55,RS_GCF_000518785,-336.84999999999997,2924,-0.1152017783857729
NZ_JAEG01000012.1_56,RS_GCF_000518785,-33.67,832,-0.040468750000000005
NZ_JAEG01000012.1_57,RS_GCF_000518785,-329.85,1398,-0.2359442060085837
NZ_JAEG01000012.1_58,RS_GCF_000518785,-151.71999999999997,967,-0.15689762150982417
NZ_JAEG01000012.1_59,RS_GCF_000518785,-135.85999999999999,1273,-0.10672427336999213
NZ_JAEG01000012.1_60,RS_GCF_000518785,-201.5,1538,-0.13101430429128738
NZ_JAEG01000012.1_61,RS_GCF_000518785,-131.57999999999998,868,-0.15158986175115205
NZ_JAEG01000012.1_62,RS_GCF_000518785,-153.9,836,-0.1840909090909091
NZ_JAEG01000012.1_63,RS_GCF_000518785,-241.62,1921,-0.1257782404997397
NZ_JAEG01000012.1_64,RS_GCF_000518785,-271.6,1574,-0.17255400254129608
NZ_JAEG01000012.1_65,RS_GCF_000518785,-181.84,730,-0.24909589041095892
NZ_JAEG01000012.1_66,RS_GCF_000518785,-43.90000000000001,405,-0.1083950617283951
NZ_JAEG01000012.1_67,RS_GCF_000518785,-277.7,1564,-0.17755754475703325
NZ_JAEG01000012.1_68,RS_GCF_000518785,-415.53999999999996,1286,-0.3231259720062208
NZ_JAEG01000012.1_69,RS_GCF_000518785,-172.08999999999997,998,-0.17243486973947894
NZ_JAEG01000012.1_70,RS_GCF_000518785,-147.89,1135,-0.13029955947136562
NZ_JAEG01000012.1_71,RS_GCF_000518785,-455.15000000000003,1387,-0.3281542898341745
NZ_JAEG01000012.1_72,RS_GCF_000518785,-101.58999999999999,893,-0.11376259798432249
NZ_JAEG01000012.1_73,RS_GCF_000518785,-83.6,962,-0.0869022869022869
NZ_JAEG01000012.1_74,RS_GCF_000518785,-175.74,1085,-0.16197235023041476
NZ_JAEG01000012.1_75,RS_GCF_000518785,-147.9,1554,-0.09517374517374518
NZ_JAEG01000012.1_76,RS_GCF_000518785,-45.709999999999994,667,-0.06853073463268365
NZ_JAEG01000012.1_77,RS_GCF_000518785,-323.23,2413,-0.13395358474927477
NZ_JAEG01000012.1_78,RS_GCF_000518785,-131.65,1690,-0.07789940828402367
NZ_JAEG01000012.1_79,RS_GCF_000518785,-271.22,3186,-0.08512868801004395
NZ_JAEG01000012.1_80,RS_GCF_000518785,-201.32,1471,-0.1368592794017675
NZ_JAEG01000012.1_81,RS_GCF_000518785,-203.35,1689,-0.120396684428656
NZ_JAEG01000012.1_82,RS_GCF_000518785,-263.71000000000004,1541,-0.1711291369240753
NZ_JAEG01000012.1_83,RS_GCF_000518785,-572.6800000000001,1981,-0.2890863200403837
NZ_JAEG01000012.1_84,RS_GCF_000518785,-303.67999999999995,982,-0.3092464358452138
NZ_JAEG01000012.1_85,RS_GCF_000518785,-73.7,731,-0.10082079343365254
NZ_JAEG01000012.1_86,RS_GCF_000518785,-20.160000000000004,261,-0.07724137931034485
NZ_JAEG01000012.1_87,RS_GCF_000518785,-504.81999999999994,1846,-0.2734669555796316
NZ_JAEG01000012.1_88,RS_GCF_000518785,-75.91,629,-0.12068362480127186
NZ_JAEG01000012.1_89,RS_GCF_000518785,-531.97,3330,-0.15975075075075076
NZ_JAEG01000012.1_90,RS_GCF_000518785,-1017.9300000000001,8657,-0.11758461360748527
NZ_JAEG01000012.1_91,RS_GCF_000518785,-577.3,2017,-0.28621715418939014
NZ_JAEG01000012.1_92,RS_GCF_000518785,-97.91,1038,-0.09432562620423891
NZ_JAEG01000012.1_93,RS_GCF_000518785,-215.24,1515,-0.14207260726072607
NZ_JAEG01000012.1_94,RS_GCF_000518785,-241.45999999999998,1913,-0.1262205959226346
NZ_JAEG01000012.1_95,RS_GCF_000518785,-175.76,1631,-0.10776210913549969
NZ_JAEG01000012.1_96,RS_GCF_000518785,-170.29000000000002,3494,-0.04873783629078421
NZ_JAEG01000012.1_97,RS_GCF_000518785,0.03999999999999915,580,6.896551724137784e-05
NZ_JAEG01000012.1_98,RS_GCF_000518785,-131.86,626,-0.21063897763578276
NZ_JAEG01000012.1_99,RS_GCF_000518785,-121.65,987,-0.12325227963525837
NZ_JAEG01000012.1_100,RS_GCF_000518785,-183.71999999999997,1108,-0.165812274368231
NZ_JAEG01000012.1_101,RS_GCF_000518785,-175.70999999999998,1420,-0.1237394366197183
NZ_JAEG01000012.1_102,RS_GCF_000518785,-293.88,1800,-0.16326666666666667
NZ_JAEG01000012.1_103,RS_GCF_000518785,-508.79999999999995,1522,-0.3342969776609724
NZ_JAEG01000012.1_104,RS_GCF_000518785,-466.77000000000004,1595,-0.2926457680250784
NZ_JAEG01000012.1_105,RS_GCF_000518785,-289.36,2003,-0.14446330504243635
NZ_JAEG01000012.1_106,RS_GCF_000518785,-513.11,3852,-0.1332061266874351
NZ_JAEG01000012.1_107,RS_GCF_000518785,-277.68,1468,-0.18915531335149866
NZ_JAEG01000012.1_108,RS_GCF_000518785,-125.91,746,-0.16878016085790884
NZ_JAEG01000012.1_109,RS_GCF_000518785,-202.31,1302,-0.15538402457757297
NZ_JAEG01000012.1_110,RS_GCF_000518785,-295.24,2459,-0.12006506710044734
NZ_JAEG01000012.1_111,RS_GCF_000518785,-355.56,2383,-0.14920688208140997
NZ_JAEG01000012.1_112,RS_GCF_000518785,-315.58,2050,-0.15394146341463413
NZ_JAEG01000012.1_113,RS_GCF_000518785,-255.54999999999998,1506,-0.1696879150066401
NZ_JAEG01000012.1_114,RS_GCF_000518785,-211.55,758,-0.279089709762533
NZ_JAEG01000012.1_115,RS_GCF_000518785,-642.62,4709,-0.136466341049055
NZ_JAEG01000012.1_116,RS_GCF_000518785,-231.29000000000002,1462,-0.15820109439124488
NZ_JAEG01000012.1_117,RS_GCF_000518785,-127.19,1762,-0.07218501702610669
NZ_JAEG01000012.1_118,RS_GCF_000518785,-628.3900000000001,2262,-0.2778028293545535
NZ_JAEG01000012.1_119,RS_GCF_000518785,-453.86999999999995,3159,-0.14367521367521366
NZ_JAEG01000012.1_120,RS_GCF_000518785,-243.35,1962,-0.12403160040774719
NZ_JAEG01000012.1_121,RS_GCF_000518785,-285.17999999999995,1907,-0.1495437860513896
NZ_JAEG01000012.1_122,RS_GCF_000518785,-844.5300000000001,2537,-0.3328852975955854
NZ_JAEG01000012.1_123,RS_GCF_000518785,-271.48,2638,-0.10291129643669447
NZ_JAEG01000012.1_124,RS_GCF_000518785,-394.71999999999997,4055,-0.09734155363748458
NZ_JAEG01000012.1_125,RS_GCF_000518785,-213.11,1537,-0.13865322055953155
NZ_JAEG01000012.1_126,RS_GCF_000518785,-133.14,1501,-0.08870086608927381
NZ_JAEG01000012.1_127,RS_GCF_000518785,-223.5,1856,-0.12042025862068965
NZ_JAEG01000012.1_128,RS_GCF_000518785,-83.87,396,-0.2117929292929293
NZ_JAEG01000012.1_129,RS_GCF_000518785,-259.79999999999995,1677,-0.1549194991055456
NZ_JAEG01000012.1_130,RS_GCF_000518785,-131.34,1743,-0.07535283993115319
NZ_JAEG01000012.1_131,RS_GCF_000518785,-119.79000000000002,928,-0.12908405172413795
NZ_JAEG01000012.1_132,RS_GCF_000518785,-449.63,2341,-0.19206749252456215
NZ_JAEG01000012.1_133,RS_GCF_000518785,-363.65999999999997,2052,-0.1772222222222222
NZ_JAEG01000012.1_134,RS_GCF_000518785,-89.5,1331,-0.06724267468069121
NZ_JAEG01000012.1_135,RS_GCF_000518785,-287.65,2157,-0.1333565136764024
NZ_JAEG01000012.1_136,RS_GCF_000518785,-1115.79,4998,-0.22324729891956782
NZ_JAEG01000012.1_137,RS_GCF_000518785,-243.92,1867,-0.13064809855382967
NZ_JAEG01000012.1_138,RS_GCF_000518785,-115.88,1065,-0.10880751173708919
NZ_JAEG01000012.1_139,RS_GCF_000518785,-225.53,1600,-0.14095625
NZ_JAEG01000012.1_140,RS_GCF_000518785,-317.25,1089,-0.29132231404958675
NZ_JAEG01000012.1_141,RS_GCF_000518785,-189.8,380,-0.49947368421052635
NZ_JAEG01000012.1_142,RS_GCF_000518785,-337.29999999999995,2283,-0.1477441962330267
NZ_JAEG01000012.1_143,RS_GCF_000518785,-307.52,2199,-0.13984538426557525
NZ_KI912496.1_1,RS_GCF_000518785,-52.089999999999996,125,-0.41672
NZ_KI912496.1_2,RS_GCF_000518785,-27.639999999999993,640,-0.04318749999999999
NZ_KI912496.1_3,RS_GCF_000518785,-159.90000000000003,1036,-0.15434362934362938
NZ_KI912496.1_4,RS_GCF_000518785,-309.81,1756,-0.17642938496583144
NZ_KI912496.1_5,RS_GCF_000518785,-465.15000000000003,1520,-0.30601973684210526
NZ_KI912496.1_6,RS_GCF_000518785,-440.94,1351,-0.326380458919319
NZ_KI912496.1_7,RS_GCF_000518785,-251.68,1706,-0.1475263774912075
NZ_KI912496.1_8,RS_GCF_000518785,-95.38999999999999,1240,-0.0769274193548387
NZ_KI912496.1_9,RS_GCF_000518785,-313.58000000000004,2279,-0.13759543659499782
NZ_KI912496.1_10,RS_GCF_000518785,-247.52999999999997,1605,-0.15422429906542054
NZ_KI912496.1_11,RS_GCF_000518785,-244.04999999999998,1663,-0.1467528562838244
NZ_KI912496.1_12,RS_GCF_000518785,-278.62,2215,-0.12578781038374717
NZ_KI912496.1_13,RS_GCF_000518785,-477.07000000000005,1670,-0.28567065868263475
NZ_KI912496.1_14,RS_GCF_000518785,-484.90000000000003,1625,-0.2984
NZ_KI912496.1_15,RS_GCF_000518785,-103.57,336,-0.3082440476190476
NZ_KI912496.1_16,RS_GCF_000518785,-245.50000000000003,1778,-0.1380764904386952
NZ_KI912496.1_17,RS_GCF_000518785,-263.72,1612,-0.16359801488833747
NZ_KI912496.1_18,RS_GCF_000518785,-331.59,2410,-0.13758921161825724
NZ_KI912496.1_19,RS_GCF_000518785,-399.47,2397,-0.16665415102211098
NZ_KI912496.1_20,RS_GCF_000518785,-272.89,2100,-0.12994761904761903
NZ_KI912496.1_21,RS_GCF_000518785,-119.88,1612,-0.07436724565756823
NZ_KI912496.1_22,RS_GCF_000518785,-293.56,1736,-0.16910138248847925
NZ_KI912496.1_23,RS_GCF_000518785,-425.12,1489,-0.28550705171255875
NZ_KI912496.1_24,RS_GCF_000518785,-411.09000000000003,1324,-0.3104909365558913
NZ_KI912496.1_25,RS_GCF_000518785,-315.81999999999994,1706,-0.1851230949589683
NZ_KI912496.1_26,RS_GCF_000518785,-328.69,2194,-0.14981312670920693
NZ_KI912496.1_27,RS_GCF_000518785,-45.709999999999994,582,-0.07853951890034364
NZ_KI912496.1_28,RS_GCF_000518785,-65.72,580,-0.1133103448275862
NZ_KI912496.1_29,RS_GCF_000518785,-209.47,1719,-0.12185573007562536
NZ_KI912496.1_30,RS_GCF_000518785,-355.18,2407,-0.14756127960116328
NZ_KI912496.1_31,RS_GCF_000518785,-357.53,1935,-0.18477002583979327
NZ_KI912496.1_32,RS_GCF_000518785,-122.07999999999998,1226,-0.0995758564437194
NZ_KI912496.1_33,RS_GCF_000518785,-209.48,1968,-0.1064430894308943
NZ_KI912496.1_34,RS_GCF_000518785,-231.73000000000002,1592,-0.14555904522613067
NZ_KI912496.1_35,RS_GCF_000518785,-315.52,2271,-0.13893439013650374
NZ_KI912496.1_36,RS_GCF_000518785,-519.4300000000001,1516,-0.34263192612137205
NZ_KI912496.1_37,RS_GCF_000518785,-503.12,1538,-0.3271261378413524
NZ_KI912496.1_38,RS_GCF_000518785,-77.24,1491,-0.05180415828303152
NZ_KI912496.1_39,RS_GCF_000518785,-283.29999999999995,2383,-0.11888375996642885
NZ_KI912496.1_40,RS_GCF_000518785,-201.81,1204,-0.16761627906976745
NZ_KI912496.1_41,RS_GCF_000518785,-37.64,848,-0.04438679245283019
NZ_KI912496.1_42,RS_GCF_000518785,-257.54999999999995,2830,-0.09100706713780918
NZ_KI912496.1_43,RS_GCF_000518785,-159.85,1381,-0.11574945691527878
NZ_KI912496.1_44,RS_GCF_000518785,-245.68,1577,-0.15578947368421053
NZ_KI912496.1_45,RS_GCF_000518785,-319.58,2140,-0.14933644859813083
NZ_KI912496.1_46,RS_GCF_000518785,-125.92999999999999,1161,-0.1084668389319552
NZ_KI912496.1_47,RS_GCF_000518785,-271.86,1822,-0.14920965971459935
NZ_KI912496.1_48,RS_GCF_000518785,-257.37,926,-0.27793736501079913
NZ_KI912496.1_49,RS_GCF_000518785,-815.2,2078,-0.3923002887391723
NZ_KI912496.1_50,RS_GCF_000518785,-255.5,1639,-0.15588773642464918
NZ_KI912496.1_51,RS_GCF_000518785,-487.08000000000004,1569,-0.31043977055449334
NZ_KI912496.1_52,RS_GCF_000518785,-285.31,1977,-0.1443146181082448
NZ_KI912496.1_53,RS_GCF_000518785,-205.67999999999998,1314,-0.1565296803652968
NZ_KI912496.1_54,RS_GCF_000518785,-161.82,1117,-0.144870188003581
NZ_KI912496.1_55,RS_GCF_000518785,-205.45999999999998,1595,-0.12881504702194357
NZ_KI912496.1_56,RS_GCF_000518785,-203.95000000000002,1461,-0.13959616700889801
NZ_KI912496.1_57,RS_GCF_000518785,-213.28000000000003,1863,-0.11448201825013421
NZ_KI912496.1_58,RS_GCF_000518785,-301.33000000000004,1999,-0.15074037018509256
NZ_KI912496.1_59,RS_GCF_000518785,-119.77000000000001,1160,-0.10325000000000001
NZ_KI912496.1_60,RS_GCF_000518785,-279.57000000000005,1762,-0.1586662883087401
NZ_KI912496.1_61,RS_GCF_000518785,-537.2,1368,-0.3926900584795322
NZ_KI912496.1_62,RS_GCF_000518785,-531.34,1477,-0.35974272173324306
NZ_KI912496.1_63,RS_GCF_000518785,-233.31,1632,-0.14295955882352943
NZ_KI912496.1_64,RS_GCF_000518785,-105.8,563,-0.18792184724689165
NZ_KI912496.1_65,RS_GCF_000518785,-321.31,2321,-0.13843601895734597
NZ_KI912496.1_66,RS_GCF_000518785,-209.11999999999998,1746,-0.11977090492554408
NZ_KI912496.1_67,RS_GCF_000518785,-143.18,1461,-0.09800136892539357
NZ_KI912496.1_68,RS_GCF_000518785,-153.73000000000002,1301,-0.11816295157571101
NZ_KI912496.1_69,RS_GCF_000518785,-135.88,948,-0.14333333333333334
NZ_KI912496.1_70,RS_GCF_000518785,-102.15,1109,-0.09211000901713255
NZ_KI912496.1_71,RS_GCF_000518785,-115.77000000000001,847,-0.13668240850059032
NZ_KI912496.1_72,RS_GCF_000518785,-604.48,4709,-0.12836695689105967
NZ_KI912496.1_73,RS_GCF_000518785,14.150000000000002,445,0.03179775280898877
NZ_KI912496.1_74,RS_GCF_000518785,-177.20999999999998,2088,-0.0848706896551724
NZ_KI912496.1_75,RS_GCF_000518785,-165.29000000000002,1537,-0.10754066363044894
NZ_KI912496.1_76,RS_GCF_000518785,-131.58999999999997,1065,-0.12355868544600937
NZ_KI912496.1_77,RS_GCF_000518785,-129.76,1174,-0.1105281090289608
NZ_KI912496.1_78,RS_GCF_000518785,-429.01,1370,-0.3131459854014598
NZ_KI912496.1_79,RS_GCF_000518785,-521.21,1477,-0.3528842247799594
NZ_KI912496.1_80,RS_GCF_000518785,-265.25,1875,-0.14146666666666666
NZ_KI912496.1_81,RS_GCF_000518785,-233.82,1728,-0.1353125
NZ_KI912496.1_82,RS_GCF_000518785,-227.48000000000002,1338,-0.17001494768310912
NZ_KI912496.1_83,RS_GCF_000518785,-339.54999999999995,2111,-0.16084793936522973
NZ_KI912496.1_84,RS_GCF_000518785,-201.64,1310,-0.1539236641221374
NZ_KI912496.1_85,RS_GCF_000518785,-165.84,1126,-0.1472824156305506
NZ_KI912496.1_86,RS_GCF_000518785,-67.68,756,-0.08952380952380953
NZ_KI912496.1_87,RS_GCF_000518785,-273.32,1737,-0.1573517559009787
NZ_KI912496.1_88,RS_GCF_000518785,-85.64999999999999,579,-0.14792746113989635
NZ_KI912496.1_89,RS_GCF_000518785,-221.73,1801,-0.12311493614658522
NZ_KI912496.1_90,RS_GCF_000518785,-261.71000000000004,1784,-0.14669843049327355
NZ_KI912496.1_91,RS_GCF_000518785,-449.03,1469,-0.30567052416609936
NZ_KI912496.1_92,RS_GCF_000518785,-503.11999999999995,1576,-0.319238578680203
NZ_KI912496.1_93,RS_GCF_000518785,-292.94000000000005,2137,-0.13708001871782877
NZ_KI912496.1_94,RS_GCF_000518785,-185.90000000000003,1273,-0.14603299293008642
NZ_KI912496.1_95,RS_GCF_000518785,-211.44,1376,-0.1536627906976744
NZ_KI912496.1_96,RS_GCF_000518785,-189.29,1849,-0.10237425635478636
NZ_KI912496.1_97,RS_GCF_000518785,-251.74999999999997,1872,-0.1344818376068376
NZ_KI912496.1_98,RS_GCF_000518785,-27.89,314,-0.08882165605095542
NZ_KI912496.1_99,RS_GCF_000518785,-239.91,1480,-0.16210135135135134
NZ_KI912496.1_100,RS_GCF_000518785,-397.78999999999996,2453,-0.16216469629025682
NZ_KI912496.1_101,RS_GCF_000518785,-507.3800000000001,1590,-0.3191069182389938
NZ_KI912496.1_102,RS_GCF_000518785,-496.65,1616,-0.3073329207920792
NZ_KI912496.1_103,RS_GCF_000518785,-175.73,1233,-0.14252230332522303
NZ_KI912496.1_104,RS_GCF_000518785,-191.92999999999998,1149,-0.1670409051348999
NZ_KI912496.1_105,RS_GCF_000518785,-226.1,1664,-0.13587740384615385
NZ_KI912496.1_106,RS_GCF_000518785,-193.43,1446,-0.13376901798063623
NZ_KI912496.1_107,RS_GCF_000518785,-171.9,797,-0.21568381430363864
NZ_KI912496.1_108,RS_GCF_000518785,-25.93,441,-0.05879818594104309
NZ_KI912496.1_109,RS_GCF_000518785,135.93,963,0.1411526479750779
NZ_KI912496.1_110,RS_GCF_000518785,-238.08999999999997,2539,-0.0937731390311146
NZ_KI912496.1_111,RS_GCF_000518785,-125.89,813,-0.15484624846248463
NZ_KI912496.1_112,RS_GCF_000518785,-407.78999999999996,3167,-0.12876223555415217
NZ_KI912496.1_113,RS_GCF_000518785,-111.99,570,-0.1964736842105263
NZ_KI912496.1_114,RS_GCF_000518785,-101.8,525,-0.1939047619047619
NZ_KI912496.1_115,RS_GCF_000518785,-255.83,2700,-0.09475185185185185
NZ_KI912496.1_116,RS_GCF_000518785,-146.01999999999998,829,-0.17613992762364292
NZ_KI912496.1_117,RS_GCF_000518785,-448.99,2822,-0.15910347271438696
NZ_KI912496.1_118,RS_GCF_000518785,-39.72,567,-0.07005291005291005
NZ_KI912496.1_119,RS_GCF_000518785,-173.82999999999998,1059,-0.16414542020774314
