genome_accession,genome_avg_NOSC
GB_GCA_005888335,-0.11493998186491435
GB_GCA_017829075,-0.1501634860636154
RS_GCF_001441615,-0.13134892674874463
GB_GCA_009930355,-0.20149136898825123
RS_GCF_002870125,-0.1312692161310644
RS_GCF_013282155,-0.14500662903407174
RS_GCF_000304315,-0.13744555223542906
GB_GCA_013791745,-0.1859520378490727
GB_GCA_902774335,-0.15194485141996855
GB_GCA_900544515,-0.1713653442485681
GB_GCA_905181945,-0.17447538791703449
GB_GCA_002719675,-0.1856019804423428
GB_GCA_019090405,-0.14447087623719784
GB_GCA_904419095,-0.19688024057117712
RS_GCF_900103405,-0.1534364062525389
GB_GCA_013361065,-0.15759204331062476
GB_GCA_015134415,-0.3068342173012524
GB_GCA_009740415,-0.15989378449172226
GB_GCA_013215615,-0.11358333342369176
GB_GCA_000385055,-0.18314322270991892
GB_GCA_001917135,-0.16351681187705763
GB_GCA_002068915,-0.19158307218876902
RS_GCF_000718305,-0.11026600859726918
GB_GCA_002438065,-0.20117703212197716
RS_GCF_003606325,-0.1674935535954232
GB_GCA_018399535,-0.15165965035469836
GB_GCA_015222065,-0.18941695682084167
GB_GCA_905234555,-0.1389301042471566
GB_GCA_904501945,-0.15597664738338346
GB_GCA_004962925,-0.1509384885883195
RS_GCF_000981585,-0.1699295505925608
GB_GCA_016867695,-0.12062475199213818
GB_GCA_012729295,-0.1748242808696083
GB_GCA_016290615,-0.17473771257388035
GB_GCA_017464305,-0.15015828548975438
GB_GCA_009777625,-0.16165700617717407
GB_GCA_903919185,-0.15112052282106989
RS_GCF_001647275,-0.16628749076231222
GB_GCA_016789495,-0.14465351097142062
GB_GCA_910577755,-0.17504115252396607
GB_GCA_016869895,-0.15349981620210162
RS_GCF_018613835,-0.13336513036498784
GB_GCA_903882965,-0.17060198849297772
RS_GCF_004360155,-0.1662341465509723
RS_GCF_000317895,-0.1638453544060752
GB_GCA_009774395,-0.16947827080533623
RS_GCF_017873675,-0.18277155568050601
GB_GCA_016939855,-0.16007251889357244
GB_GCA_009996555,-0.17672074190673065
GB_GCA_019240375,-0.11704244635436764
GB_GCA_001564065,-0.1504065787643689
GB_GCA_002376715,-0.17261384843276376
GB_GCA_009773185,-0.2031716492270038
GB_GCA_016792565,-0.14024601854581167
GB_GCA_016842085,-0.16532289780433657
GB_GCA_015065105,-0.16408840083519882
GB_GCA_009841105,-0.12554355249951232
GB_GCA_013812695,-0.13244435286892958
GB_GCA_017519205,-0.163338632291335
GB_GCA_016716665,-0.15605049128515247
GB_GCA_001782235,-0.2075394524327965
GB_GCA_013297695,-0.14411565896606468
GB_GCA_017449975,-0.1373548084189148
GB_GCA_903848435,-0.135316645644008
GB_GCA_903855945,-0.13821688769764515
RS_GCF_001632805,-0.12991090425299257
RS_GCF_000377645,-0.12917027658488717
GB_GCA_017965425,-0.13323528175251556
GB_GCA_900555345,-0.14312767182656325
GB_GCA_902568855,-0.2216738277515901
GB_GCA_017521465,-0.19695376032163409
GB_GCA_903854195,-0.1897031324362731
RS_GCF_002086675,-0.11959212689267391
RS_GCF_002005545,-0.182345085082079
GB_GCA_016702305,-0.13050987283074517
GB_GCA_902362435,-0.1613860122311936
RS_GCF_003674745,-0.19199081818812558
RS_GCF_014836325,-0.21122894052361785
GB_GCA_900321505,-0.15676181087312946
GB_GCA_012511485,-0.17497833338836935
GB_GCA_905236605,-0.17685718939937994
RS_GCF_003122205,-0.12967584963444873
GB_GCA_004297105,-0.13668187379120053
GB_GCA_012521335,-0.1762312750492907
GB_GCA_001820785,-0.17225420724553692
RS_GCF_009674765,-0.1913383718631976
RS_GCF_003858535,-0.18892463831938627
GB_GCA_001779455,-0.197927929791454
RS_GCF_011601295,-0.14114408480862617
RS_GCF_010120715,-0.18853565522450705
RS_GCF_018128065,-0.15802815037548207
GB_GCA_900314195,-0.14480734325304587
RS_GCF_003751845,-0.15462780401393034
RS_GCF_002873395,-0.15961753433877202
GB_GCA_017471765,-0.15351316469396592
GB_GCA_016290325,-0.14246699120100562
RS_GCF_001667735,-0.12221816919605
GB_GCA_016210295,-0.15775218872236518
RS_GCF_001180265,-0.20360327392005978
GB_GCA_007125005,-0.14573604893695
GB_GCA_013153915,-0.2294755175733056
RS_GCF_013744875,-0.12673453561649503
GB_GCA_902826775,-0.14163810267292126
RS_GCF_002798405,-0.10163658537657208
GB_GCA_001782825,-0.19841134387182455
RS_GCF_900155385,-0.1311533514383117
GB_GCA_005880445,-0.12444032001310988
GB_GCA_017984185,-0.20520511673955694
GB_GCA_902825995,-0.14320014594432381
GB_GCA_902560185,-0.2211630511620134
RS_GCF_014931715,-0.19562775209696975
GB_GCA_018824795,-0.1936657093865162
GB_GCA_015661095,-0.15962912736430346
GB_GCA_016650035,-0.2146477397616183
GB_GCA_018268435,-0.132344894668166
RS_GCF_002954725,-0.166980720793582
RS_GCF_001294535,-0.15256016353807747
GB_GCA_018623675,-0.1334573190219342
GB_GCA_900299415,-0.1519676516522593
GB_GCA_009993005,-0.13994365690120222
RS_GCF_004342125,-0.18414936293758952
GB_GCA_902803505,-0.15612473896353474
RS_GCF_018361265,-0.12056829009132394
RS_GCF_004571135,-0.1772038112563764
GB_GCA_002457135,-0.1385269763026833
GB_GCA_017472105,-0.13999265056699606
GB_GCA_009774585,-0.16296484720097315
GB_GCA_003211695,-0.22987326354598722
RS_GCF_006716695,-0.13310735258514392
GB_GCA_013390565,-0.1719569521995278
GB_GCA_903899965,-0.16821197712428618
GB_GCA_003452695,-0.11544443043448217
GB_GCA_903825275,-0.14455471378778298
GB_GCA_003557765,-0.14876065393633817
GB_GCA_902783835,-0.19334252005046562
GB_GCA_003209755,-0.18791188973954528
RS_GCF_018687475,-0.17020200030551288
GB_GCA_902590625,-0.23221211567770964
RS_GCF_008274655,-0.12388718333633209
RS_GCF_001598355,-0.1330931043799866
GB_GCA_016201355,-0.19546626301980088
GB_GCA_017621055,-0.13614487264506747
RS_GCF_900110205,-0.14847289041697267
RS_GCF_005406205,-0.21837689686506137
RS_GCF_003431825,-0.13098629066455536
RS_GCF_014842075,-0.12530331898307057
GB_GCA_016866255,-0.1643019067630731
GB_GCA_003512125,-0.17609967403464472
GB_GCA_902572925,-0.22600637601397344
GB_GCA_013822085,-0.11402983687464929
GB_GCA_016931665,-0.18369757344149887
GB_GCA_017965445,-0.15551277684866538
RS_GCF_000017545,-0.22593083309796552
GB_GCA_910586015,-0.1939237779029797
GB_GCA_018817365,-0.19457123174758992
RS_GCF_013283195,-0.15005078898694305
GB_GCA_016929555,-0.1666686720628835
GB_GCA_017889585,-0.19561913582780663
GB_GCA_902595625,-0.22928802349968685
GB_GCA_902797655,-0.1690300491486962
GB_GCA_903825575,-0.14468808696048216
GB_GCA_016213305,-0.15641783319297828
RS_GCF_003664325,-0.11772918017002006
GB_GCA_007376135,-0.16124485063625996
GB_GCA_002085035,-0.19429722727065535
GB_GCA_003963365,-0.1858535894993253
RS_GCF_002836735,-0.149347103899977
RS_GCF_013375035,-0.15372261801221548
RS_GCF_003999975,-0.1249192286865279
RS_GCF_003755065,-0.12253698527531147
GB_GCA_017646305,-0.17508915725071938
GB_GCA_001917585,-0.15246110945830518
RS_GCF_003383615,-0.1689666149235701
GB_GCA_005240095,-0.11496915592316229
GB_GCA_903917705,-0.14520976422961332
RS_GCF_018324685,-0.11483330921070804
GB_GCA_014804285,-0.16820407290083655
GB_GCA_017449495,-0.14772073443116826
RS_GCF_014905095,-0.19533191470175684
GB_GCA_016780745,-0.12763048704850036
RS_GCF_000311865,-0.20352384728123601
GB_GCA_016650045,-0.19658769505154386
GB_GCA_002479035,-0.14113532631298512
RS_GCF_004025325,-0.14697455272737645
GB_GCA_905233255,-0.14548054763149235
GB_GCA_008364785,-0.19517635709394246
GB_GCA_003211515,-0.12901224384460913
RS_GCF_900109035,-0.1298996959621718
GB_GCA_002423495,-0.1684575675456062
GB_GCA_903883965,-0.18070981024423707
GB_GCA_900542195,-0.18067786433381794
GB_GCA_002341165,-0.164624574573789
GB_GCA_014384765,-0.15643373303456382
RS_GCF_002009015,-0.12566825459950184
GB_GCA_900541205,-0.132060449385558
GB_GCA_017347445,-0.18169061932022595
GB_GCA_016875635,-0.1283649529972274
GB_GCA_903939755,-0.1830392982172483
RS_GCF_001584615,-0.12643386330892165
GB_GCA_016182565,-0.21699708173784799
RS_GCF_003053605,-0.15298445802680258
GB_GCA_001825315,-0.19828010925600056
GB_GCA_000768855,-0.18371367511104386
GB_GCA_012960845,-0.12016089724321649
GB_GCA_902524655,-0.1932386722031504
GB_GCA_902619855,-0.16177404650498092
GB_GCA_007116425,-0.15771202226763595
GB_GCA_902512305,-0.17659736419030228
RS_GCF_000934845,-0.19221465558944534
GB_GCA_018819285,-0.21992467960881384
RS_GCF_900292035,-0.11763707682857716
RS_GCF_001548055,-0.19601509569042766
GB_GCA_009783975,-0.11708218177100291
GB_GCA_900321775,-0.14557080279209011
RS_GCF_004011135,-0.1315681473166249
RS_GCF_016598935,-0.22121583686772328
GB_GCA_002421985,-0.13373253692438117
RS_GCF_003122085,-0.10981370355651777
RS_GCF_008710705,-0.12657488743119047
RS_GCF_900215655,-0.22641964993053937
RS_GCF_008124625,-0.17562314923495317
RS_GCF_002551815,-0.19960731919258234
RS_GCF_002022265,-0.15133497305042035
GB_GCA_011334425,-0.18649155857756677
RS_GCF_009827515,-0.1157340706321799
RS_GCF_014646815,-0.11727165061389865
GB_GCA_902787185,-0.1398128389081987
RS_GCF_001715195,-0.14925019584333807
GB_GCA_016234115,-0.1750728813860049
RS_GCF_000008045,-0.22491956193379745
GB_GCA_015056685,-0.17142151849376847
RS_GCF_014652875,-0.145635842656581
RS_GCF_009834185,-0.1303534874468599
RS_GCF_000203935,-0.16153911403111787
GB_GCA_018966865,-0.20268025319432775
RS_GCF_014653275,-0.13094059171920727
GB_GCA_007693585,-0.08655612302497713
GB_GCA_017390725,-0.1842152297716655
GB_GCA_016936095,-0.20590591943784903
RS_GCF_900099985,-0.12425514768981726
GB_GCA_011334575,-0.21115308737520014
RS_GCF_009184905,-0.14535898220538013
GB_GCA_002011415,-0.1781772631892008
RS_GCF_900099815,-0.17968559363871348
GB_GCA_002322525,-0.2228562425737722
GB_GCA_012838995,-0.19285896343113623
GB_GCA_016880695,-0.14263167594342147
GB_GCA_011176555,-0.15516031949913378
GB_GCA_002394125,-0.14140870238709283
GB_GCA_018814965,-0.20434111274236824
GB_GCA_900550565,-0.14213915315390038
RS_GCF_003688405,-0.17675912594325605
GB_GCA_016927285,-0.16435786574948455
GB_GCA_017548485,-0.14283982898268746
GB_GCA_905369855,-0.1827532231108362
GB_GCA_006226565,-0.10369658899809764
GB_GCA_002280275,-0.13939792331746526
GB_GCA_018598225,-0.16639813782297075
GB_GCA_003577395,-0.17340088848813062
GB_GCA_016278775,-0.12460132260964651
GB_GCA_017615755,-0.163124168277383
GB_GCA_016932965,-0.19522588827210544
GB_GCA_902558585,-0.2187999189304409
RS_GCF_003332305,-0.14149284998999576
GB_GCA_014191535,-0.1402043106088357
GB_GCA_019236485,-0.1465727770379828
GB_GCA_903847945,-0.19467544071968237
GB_GCA_013694885,-0.1293468521065933
RS_GCF_003351045,-0.1322980091915482
GB_GCA_009781145,-0.1409730440656361
GB_GCA_003635185,-0.1510834379996953
GB_GCA_004293675,-0.146862312764427
GB_GCA_003551325,-0.13805850575786363
RS_GCF_001956215,-0.18959457497961507
GB_GCA_018058135,-0.1707467915834702
GB_GCA_017432845,-0.16257413680961186
RS_GCF_000525995,-0.18651226120120018
GB_GCA_905233525,-0.17839574057355262
GB_GCA_015232015,-0.19888826349202562
RS_GCF_017893965,-0.18702004640107175
GB_GCA_017414725,-0.1907241878152576
GB_GCA_900551415,-0.16903794834129024
GB_GCA_900555915,-0.1368463334944603
GB_GCA_002753615,-0.1502463482123088
RS_GCF_001950255,-0.22941689133324697
RS_GCF_001278075,-0.10776454177419843
GB_GCA_015067765,-0.1606723651310638
GB_GCA_013697635,-0.11938062406329554
GB_GCA_012517765,-0.1732685096973651
GB_GCA_008086245,-0.22283705288361072
GB_GCA_016704345,-0.16353872175464504
RS_GCF_011927785,-0.11867450432715645
GB_GCA_015068165,-0.1715126035533532
GB_GCA_002456975,-0.13356599830440416
GB_GCA_011358605,-0.19183231917354787
GB_GCA_910575625,-0.15695501862441996
GB_GCA_003696865,-0.14734890698408326
GB_GCA_015061805,-0.16351857213349902
RS_GCF_001278035,-0.1280851367847461
GB_GCA_002362625,-0.15636500195546285
GB_GCA_002454015,-0.13004085491817843
GB_GCA_001319865,-0.13599132316230975
GB_GCA_002344795,-0.18044666276758178
GB_GCA_017936545,-0.152102663973746
GB_GCA_902600225,-0.20688913629014313
GB_GCA_002074035,-0.25455794056808173
GB_GCA_900542465,-0.1748295164680658
GB_GCA_017446775,-0.14926858313596472
GB_GCA_005116965,-0.15140423371228082
GB_GCA_900314875,-0.12811657560596174
GB_GCA_003213375,-0.2031384123074851
GB_GCA_017627975,-0.15045065366562468
GB_GCA_903911925,-0.14155083067777993
GB_GCA_006227775,-0.15096236760457904
RS_GCF_013184745,-0.13013212269296975
RS_GCF_900167945,-0.17268665540573094
RS_GCF_003569785,-0.12782492279903965
GB_GCA_017556665,-0.18563042263096274
RS_GCF_000368065,-0.17317690061742386
RS_GCF_014263395,-0.1336233099274423
GB_GCA_017305835,-0.14227069721730434
GB_GCA_012026685,-0.17550472515693039
RS_GCF_900166595,-0.19027379948430645
RS_GCF_900475415,-0.19364198578044847
GB_GCA_013335405,-0.1640956079881
GB_GCA_015492295,-0.21435212732192457
GB_GCA_019246455,-0.1594394199314524
GB_GCA_010206265,-0.15769983779070995
GB_GCA_001897515,-0.17824706743028923
RS_GCF_016127915,-0.18262405499727433
RS_GCF_000601485,-0.11086121416287316
RS_GCF_017982655,-0.16606226690852338
GB_GCA_016927115,-0.16478117561418626
GB_GCA_015061945,-0.17699671426701724
RS_GCF_001544275,-0.18584296201700268
RS_GCF_003752505,-0.11309279903402837
GB_GCA_009781325,-0.14616885526092077
RS_GCF_000196315,-0.17262572853100044
RS_GCF_011365745,-0.1898355153701672
GB_GCA_002328185,-0.1315960961455228
RS_GCF_000215485,-0.15236306515932385
RS_GCF_016405885,-0.1307659134894242
GB_GCA_003241285,-0.16262486778421417
GB_GCA_003248485,-0.17900569909656192
RS_GCF_000515115,-0.10120342442289303
RS_GCF_000332075,-0.1738670760823768
GB_GCA_015487235,-0.177033823018695
GB_GCA_016196565,-0.1832131091389507
GB_GCA_009930445,-0.17157808878096995
RS_GCF_007827695,-0.14602656626217858
GB_GCA_903970405,-0.14173255765925202
GB_GCA_004553495,-0.16219387542680982
GB_GCA_902795355,-0.1462461215241191
RS_GCF_000878135,-0.12427327937500234
GB_GCA_013003425,-0.12240729523248908
GB_GCA_017503445,-0.19059560220576088
GB_GCA_900756875,-0.1804564925322418
RS_GCF_000341245,-0.09684153179084165
GB_GCA_003151935,-0.14915246091477116
RS_GCF_003364255,-0.19001556589114058
RS_GCF_015637705,-0.1521985495245496
GB_GCA_017642335,-0.14727611304461855
RS_GCF_004348535,-0.1141614261249894
GB_GCA_018882625,-0.10760766779324496
GB_GCA_002451435,-0.12141668514763655
GB_GCA_902613065,-0.2220811105189417
GB_GCA_001775255,-0.17966613170698376
RS_GCF_900110295,-0.19947709650772938
GB_GCA_004293265,-0.19598531893359783
RS_GCF_900091515,-0.11992914937754853
GB_GCA_017437065,-0.17776467201971535
GB_GCA_902805675,-0.13968525516045752
GB_GCA_900756925,-0.16619262124566533
GB_GCA_003169715,-0.14301067460831116
GB_GCA_017414145,-0.1373197333871945
GB_GCA_001791465,-0.18087516776720836
RS_GCF_001650345,-0.15508682269871757
RS_GCF_014698065,-0.16479601397701893
RS_GCF_016801775,-0.13878325024552154
RS_GCF_000010505,-0.1606385266471215
GB_GCA_012800355,-0.20504074530449076
GB_GCA_902567095,-0.16278953306736924
GB_GCA_004556925,-0.16158698456046977
GB_GCA_903854335,-0.15810482090999317
RS_GCF_000759955,-0.20344382743449915
GB_GCA_002321855,-0.16698671981363433
GB_GCA_004354085,-0.1299736104618741
GB_GCA_007376535,-0.20490126730990788
GB_GCA_017475485,-0.1945027600443031
RS_GCF_014649715,-0.11215686222028577
RS_GCF_015710975,-0.1665935110676044
GB_GCA_007134175,-0.12698753519106848
GB_GCA_009694245,-0.15054151667876856
GB_GCA_005883665,-0.15104780882769117
GB_GCA_001799575,-0.1760245496537694
GB_GCA_900542285,-0.1544518342280205
RS_GCF_018599245,-0.1404064248001553
RS_GCF_000300455,-0.15678166430124238
GB_GCA_017995735,-0.18969254428024487
GB_GCA_017478625,-0.15557179925054493
GB_GCA_903830725,-0.16797062765996065
GB_GCA_018971305,-0.18576931958688536
GB_GCA_004560375,-0.14495527652642903
RS_GCF_004137085,-0.13354078831607877
GB_GCA_016180725,-0.2161988702749067
GB_GCA_002482415,-0.14924433590892705
GB_GCA_003331195,-0.15493865292952502
GB_GCA_002898315,-0.23086106776175283
RS_GCF_003967515,-0.14548370867377813
GB_GCA_002297365,-0.18062679058388556
GB_GCA_017958265,-0.14516379317185685
GB_GCA_902806095,-0.12822304588885203
GB_GCA_900542265,-0.1472606102056404
GB_GCA_004322365,-0.18625807345207437
GB_GCA_012513315,-0.17061662814320858
RS_GCF_900100865,-0.17389294719452525
RS_GCF_900129465,-0.16965398470463589
GB_GCA_016342655,-0.18692434504372973
GB_GCA_003279115,-0.2023564115797561
GB_GCA_011048585,-0.16026012663259015
RS_GCF_000716335,-0.1090611027360215
GB_GCA_003210915,-0.20285472038218463
GB_GCA_016935395,-0.23314186580887858
GB_GCA_902551215,-0.2289293275084474
GB_GCA_005789565,-0.1605363297685746
RS_GCF_000335475,-0.12436712890446254
GB_GCA_902596375,-0.21978872027047322
GB_GCA_017635875,-0.18172712771828967
GB_GCA_017546785,-0.1606471782482796
GB_GCA_001778275,-0.1885815590297472
GB_GCA_903921405,-0.17224070939977973
GB_GCA_002291895,-0.15609248064589812
GB_GCA_905215655,-0.15166277404538342
RS_GCF_000993785,-0.10906664471450082
RS_GCF_001911425,-0.17938060663113803
RS_GCF_002288825,-0.12038345073411476
GB_GCA_903897925,-0.143282385818396
RS_GCF_011170125,-0.1060039234898253
GB_GCA_017849615,-0.15405733128550592
GB_GCA_903839905,-0.20761519369243575
RS_GCF_000284515,-0.17110557560051554
GB_GCA_900313105,-0.14538437647443445
GB_GCA_003170655,-0.1870915726179336
RS_GCF_011516655,-0.14393743884774146
GB_GCA_013333285,-0.15396791734821727
GB_GCA_002407675,-0.1616284597719673
GB_GCA_903831815,-0.1836668299998515
GB_GCA_016709335,-0.1518641931288826
RS_GCF_014205155,-0.1289460951330688
GB_GCA_013289665,-0.14843191692304902
RS_GCF_014698335,-0.17693626373149934
RS_GCF_014193025,-0.15104721789979406
RS_GCF_009696325,-0.12809917959329672
RS_GCF_000374845,-0.17343432288655086
RS_GCF_014199685,-0.13287325102282818
GB_GCA_002726235,-0.16109653130414375
GB_GCA_900320795,-0.14955151670176176
GB_GCA_018814445,-0.12966762697614784
GB_GCA_017398725,-0.1603645690273115
RS_GCF_016583835,-0.1353582789241134
GB_GCA_001896955,-0.14154946612715147
GB_GCA_900316805,-0.1642247466966639
GB_GCA_905214795,-0.15668217245289015
GB_GCA_900318795,-0.14542194586078513
GB_GCA_010024125,-0.153863763924884
RS_GCF_002923755,-0.1605631888217554
GB_GCA_016745215,-0.12548258200251663
GB_GCA_018815765,-0.16708909468520397
GB_GCA_018607135,-0.14727654975761117
RS_GCF_000421825,-0.1267795004131061
GB_GCA_013112715,-0.15395520737894455
GB_GCA_001804285,-0.18477379679004188
GB_GCA_900553595,-0.14305364439287901
GB_GCA_014323825,-0.17002189032011106
GB_GCA_001800075,-0.1662694618497304
RS_GCF_001274895,-0.12938430612285418
GB_GCA_002402545,-0.20068913784967174
GB_GCA_001552765,-0.15346856060979533
GB_GCA_003212295,-0.22463878103527912
GB_GCA_002293685,-0.1850555192584227
RS_GCF_014647035,-0.18314381240536323
GB_GCA_018241765,-0.13779358812327017
GB_GCA_017648235,-0.18375050518768773
RS_GCF_014230055,-0.1332418634425109
GB_GCA_003243425,-0.13237076996958272
RS_GCF_003628535,-0.1658322989752233
RS_GCF_000724085,-0.1844525413873057
RS_GCF_003671715,-0.10611449128560152
GB_GCA_902578775,-0.22649253523346224
RS_GCF_011320115,-0.13162502441583868
GB_GCA_002441315,-0.1300546132743459
GB_GCA_017513245,-0.16497115626168582
RS_GCF_000970675,-0.17657347823450198
GB_GCA_017519415,-0.14584331788105165
RS_GCF_010104355,-0.1431149355282505
RS_GCF_002237575,-0.22232644854707972
GB_GCA_903862565,-0.12085762357453939
GB_GCA_016291915,-0.1508628061212722
RS_GCF_004801935,-0.15045382470386856
GB_GCA_013349595,-0.22075735031401558
RS_GCF_900142415,-0.15238940834935868
RS_GCF_004000255,-0.13151673226975294
GB_GCA_003210235,-0.2043730047872874
GB_GCA_012523925,-0.18700517973645112
GB_GCA_017646625,-0.14277296445642026
GB_GCA_002418625,-0.18108632303075078
RS_GCF_000687715,-0.15014228660690518
GB_GCA_016931055,-0.1906829747887634
RS_GCF_900109435,-0.14505842569039465
GB_GCA_005773755,-0.1421663274086178
RS_GCF_900129225,-0.1632352722149695
RS_GCF_014251255,-0.24283298231808922
RS_GCF_005080725,-0.2457534048234491
GB_GCA_002479145,-0.1441811112468988
RS_GCF_902810435,-0.17302573576649719
GB_GCA_017480265,-0.20339175736588785
RS_GCF_001865575,-0.13593331043577792
GB_GCA_018054715,-0.17303267941643707
RS_GCF_001902145,-0.15187787720962184
GB_GCA_905182265,-0.1473424005345658
GB_GCA_017425545,-0.15227582146200538
GB_GCA_018813905,-0.21258692308874413
RS_GCF_019049855,-0.15450090026934596
GB_GCA_011322445,-0.1628445197817964
RS_GCF_016861845,-0.16503638850016955
GB_GCA_001794945,-0.13448713948596439
GB_GCA_900545015,-0.20038505872959964
GB_GCA_900318355,-0.14359881997762217
GB_GCA_002327725,-0.13721813985983916
RS_GCF_000745835,-0.13370696382835395
RS_GCF_004919095,-0.15088630869652214
GB_GCA_017504545,-0.16616254885107046
GB_GCA_903923395,-0.14635205471464094
GB_GCA_013178165,-0.159718178596126
GB_GCA_002070605,-0.20791226397931983
GB_GCA_002432805,-0.2063379367221115
GB_GCA_018711305,-0.1504105505703769
RS_GCF_000179775,-0.13417295181217892
GB_GCA_900318825,-0.1506146509953917
GB_GCA_017853375,-0.12900880306816334
GB_GCA_002343485,-0.15160563305798733
RS_GCF_014084045,-0.12908953283450772
GB_GCA_903837075,-0.18030939881488361
RS_GCF_002982015,-0.10664517002739186
GB_GCA_003560175,-0.13576228960749367
GB_GCA_001768235,-0.19855107970064365
RS_GCF_001758225,-0.12101517053916926
GB_GCA_015232865,-0.1598785673844194
GB_GCA_902784055,-0.1884542611251416
GB_GCA_004558525,-0.16121335545685767
RS_GCF_001426905,-0.13800279746109426
RS_GCF_000421345,-0.17215189939956457
RS_GCF_012935715,-0.15324550806356058
RS_GCF_001636545,-0.2179550017671657
GB_GCA_016866335,-0.15867120190424086
GB_GCA_018970825,-0.1151265136714066
GB_GCA_903850545,-0.21366140266178898
GB_GCA_017408855,-0.17410767928685233
RS_GCF_013395055,-0.13775016993882203
GB_GCA_002450895,-0.1371817940343674
GB_GCA_003278365,-0.1770877893994594
RS_GCF_900200035,-0.1593966623532368
RS_GCF_002165575,-0.15931694253152973
RS_GCF_002007205,-0.1509051406935613
GB_GCA_016787755,-0.1848880225392415
RS_GCF_003386555,-0.11053928488946964
GB_GCA_002408185,-0.1779220728966406
RS_GCF_902499115,-0.1344290932620942
GB_GCA_012728775,-0.2007756658921837
RS_GCF_003391395,-0.11268022236265103
RS_GCF_000309485,-0.22908086564002758
GB_GCA_011525985,-0.13049663018105745
RS_GCF_017312485,-0.20415415206215537
GB_GCA_012840755,-0.21742959191854955
GB_GCA_002862705,-0.17322366208018747
GB_GCA_002315435,-0.16555579508633775
GB_GCA_001570385,-0.12470351171325943
GB_GCA_002344885,-0.13970179239688052
GB_GCA_016764435,-0.1959047007732889
RS_GCF_018595685,-0.17159607043861838
GB_GCA_012034805,-0.14505597550499663
RS_GCF_013394795,-0.20298275756437614
RS_GCF_003461625,-0.1704174302632045
GB_GCA_017541275,-0.1373986994850015
GB_GCA_002307145,-0.15380730618431784
GB_GCA_902768825,-0.15239267137859966
RS_GCF_000244815,-0.19379042436179744
RS_GCF_001026695,-0.20045269906614432
GB_GCA_900548275,-0.1586000190567487
RS_GCF_004322855,-0.09307876256798218
RS_GCF_001579665,-0.17934258840207506
GB_GCA_000432135,-0.15125941506114898
RS_GCF_007833165,-0.1408245621163787
RS_GCF_900113415,-0.16069030506550705
GB_GCA_016935615,-0.18422882807223417
GB_GCA_012840925,-0.17679327725888225
GB_GCA_900541465,-0.21668614925310356
RS_GCF_900176565,-0.17526456785857503
GB_GCA_003281225,-0.20347673796696597
GB_GCA_007127095,-0.11090386823837826
RS_GCF_003208335,-0.13559310721810436
RS_GCF_000503055,-0.14871429891758614
GB_GCA_902772845,-0.1547533464714793
GB_GCA_002779345,-0.18862226100058835
GB_GCA_012033095,-0.1638740763204103
GB_GCA_011321895,-0.2158199139431667
RS_GCF_000696095,-0.1532459367552896
GB_GCA_910583985,-0.13682170389697504
GB_GCA_900555365,-0.18178251976442777
GB_GCA_002687335,-0.1380866381932491
RS_GCF_900636325,-0.1798182640677662
GB_GCA_011370625,-0.12500240770432655
RS_GCF_014905115,-0.20245241600094596
GB_GCA_016188495,-0.16714590402271995
GB_GCA_002724675,-0.0947612376611918
RS_GCF_900115435,-0.15043178445082542
GB_GCA_900315735,-0.1700029781115889
GB_GCA_002731695,-0.15549557492306657
GB_GCA_018883385,-0.15584896221055405
RS_GCF_002257585,-0.18334127957010077
GB_GCA_016189835,-0.13301901829425408
RS_GCF_002750975,-0.12613046161084351
GB_GCA_018825665,-0.1928955418780604
GB_GCA_903858655,-0.18277226822563444
RS_GCF_003048375,-0.19997928958152872
GB_GCA_003022255,-0.11298065141231377
GB_GCA_018239895,-0.17462427783406265
GB_GCA_003156975,-0.13696521933219313
GB_GCA_900555175,-0.18921021390675108
RS_GCF_001431595,-0.12551539347052548
RS_GCF_011947225,-0.1254092751521631
RS_GCF_007035645,-0.15721369814617794
RS_GCF_000526795,-0.15254395530117076
GB_GCA_002698235,-0.1705722302987032
GB_GCA_018702955,-0.127004057135738
RS_GCF_002100115,-0.16249823269808258
GB_GCA_018883665,-0.15906502130178243
GB_GCA_002373855,-0.16968639301206562
GB_GCA_910584485,-0.13411316355091787
GB_GCA_016765375,-0.19437422507796925
GB_GCA_003045065,-0.18169892501550594
RS_GCF_001458775,-0.14962367634338178
RS_GCF_000975035,-0.11584672899920959
GB_GCA_003552785,-0.17449113468350533
GB_GCA_003230635,-0.18745016587678578
GB_GCA_019236395,-0.13796469849942347
GB_GCA_014238155,-0.14052281428030342
GB_GCA_017417385,-0.1406676960898043
GB_GCA_013289475,-0.1723768444368167
GB_GCA_002727535,-0.18204464896779268
GB_GCA_012837525,-0.1692820264322075
RS_GCF_001487165,-0.16691318304777744
GB_GCA_013334965,-0.15610777836314543
GB_GCA_900556885,-0.16530428107372647
RS_GCF_000717595,-0.1128889146426441
GB_GCA_018061745,-0.19232282108605298
GB_GCA_902801425,-0.15303318405001476
GB_GCA_017480195,-0.16991190065824177
GB_GCA_016193045,-0.16646146116285448
GB_GCA_905234245,-0.16371916899640376
GB_GCA_900299205,-0.14467151375727108
GB_GCA_016932495,-0.17720959855177837
GB_GCA_002395775,-0.13160366268858478
GB_GCA_002371235,-0.15743095345663544
RS_GCF_001956915,-0.11360086282471278
GB_GCA_014859305,-0.12597475001845004
